AntiGravityGeneratorLarge,1000000,129573222,10000,64786611
AntiGravityGeneratorMedium,1000000,32398230,10000,16199115
AntiGravityGeneratorSmall,1000000,6219209,10000,3109605
AtmosphericEngineLargeFreight4,1000000,3340136,10000,1670068
AtmosphericEngineLargeManeuver4,1000000,3340136,10000,1670068
AtmosphericEngineLargeMilitary4,1000000,3340136,10000,1670068
AtmosphericEngineLargeSafe4,1000000,3340136,10000,1670068
AtmosphericEngineMediumFreight4,1000000,574764,10000,287382
AtmosphericEngineMediumManeuver4,1000000,574764,10000,287382
AtmosphericEngineMediumMilitary4,1000000,574764,10000,287382
AtmosphericEngineMediumSafe4,1000000,574764,10000,287382
AtmosphericEngineSmallFreight4,1000000,104184,10000,52092
AtmosphericEngineSmallManeuver4,1000000,104184,10000,52092
AtmosphericEngineSmallMilitary4,1000000,104184,10000,52092
AtmosphericEngineSmallSafe4,1000000,104184,10000,52092
AtmosphericEngineXtraSmallFreight4,1000000,28366,10000,14183
AtmosphericEngineXtraSmallManeuver4,1000000,28366,10000,14183
AtmosphericEngineXtraSmallMilitary4,1000000,28366,10000,14183
AtmosphericEngineXtraSmallSafe4,1000000,28366,10000,14183
AtmosphericVerticalBoosterLargeFreight4,1000000,3454017,10000,1727009
AtmosphericVerticalBoosterLargeManeuver4,1000000,3454017,10000,1727009
AtmosphericVerticalBoosterLargeMilitary4,1000000,3454017,10000,1727009
AtmosphericVerticalBoosterMediumFreight4,1000000,591669,10000,295835
AtmosphericVerticalBoosterMediumManeuver4,1000000,591669,10000,295835
AtmosphericVerticalBoosterMediumMilitary4,1000000,591669,10000,295835
AtmosphericVerticalBoosterSmallFreight4,1000000,106923,10000,53462
AtmosphericVerticalBoosterSmallManeuver4,1000000,106923,10000,53462
AtmosphericVerticalBoosterSmallMilitary4,1000000,106923,10000,53462
AtmosphericVerticalBoosterXtraSmallFreight4,1000000,28960,10000,14480
AtmosphericVerticalBoosterXtraSmallManeuver4,1000000,28960,10000,14480
AtmosphericVerticalBoosterXtraSmallMilitary4,1000000,28960,10000,14480
BaseShieldGenerator,1000000,30284667,10000,15142334
ContainerLargeGravityInverted4,1000000,6280962,10000,3140481
ContainerLargeOptimised4,1000000,5769787,10000,2884894
ContainerMediumGravityInverted4,1000000,1277345,10000,638673
ContainerMediumOptimised4,1000000,1157980,10000,578990
ContainerSmallGravityInverted4,1000000,277591,10000,138796
ContainerSmallOptimised4,1000000,252808,10000,126404
ContainerXLGravityInverted4,1000000,12556422,10000,6278211
ContainerXLOptimised4,1000000,11530021,10000,5765011
ContainerXXLGravityInverted4,1000000,32695222,10000,16347611
ContainerXXLOptimised4,1000000,30521282,10000,15260641
ContainerXXXLGravityInverted4,1000000,65386865,10000,32693433
ContainerXXXLOptimised4,1000000,61033100,10000,30516550
CoreUnitDynamic256,1000000,3327374,10000,1663687
CoreUnitSpace256,1000000,5770624,10000,2885312
HoverEngineLargeFreight4,1000000,3407895,10000,1703948
HoverEngineLargeManeuver4,1000000,3407895,10000,1703948
HoverEngineLargeMilitary4,1000000,3407895,10000,1703948
HoverEngineLargeUnderFreight4,1000000,3407895,10000,1703948
HoverEngineLargeUnderManeuver4,1000000,3407895,10000,1703948
HoverEngineLargeUnderMilitary4,1000000,3407895,10000,1703948
HoverEngineMediumFreight4,1000000,580646,10000,290323
HoverEngineMediumManeuver4,1000000,580646,10000,290323
HoverEngineMediumMilitary4,1000000,580646,10000,290323
HoverEngineSmallFreight4,1000000,103480,10000,51740
HoverEngineSmallManeuver4,1000000,103480,10000,51740
HoverEngineSmallMilitary4,1000000,103480,10000,51740
Industry3DPrinter4,1000000,590010,10000,295005
IndustryAssemblyL4,1000000,3704204,10000,1852102
IndustryAssemblyM4,1000000,634544,10000,317272
IndustryAssemblyS4,1000000,114417,10000,57209
IndustryAssemblyXL4,1000000,22327174,10000,11163587
IndustryAssemblyXS4,1000000,30634,10000,15317
IndustryChemical4,1000000,581617,10000,290809
IndustryElectronics4,1000000,591787,10000,295894
IndustryGlass4,1000000,646176,10000,323088
IndustryHoneycomber4,1000000,633825,10000,316913
IndustryMetalwork4,1000000,633494,10000,316747
IndustryRecycler4,1000000,642485,10000,321243
IndustryRefiner4,1000000,581617,10000,290809
IndustrySmelter4,1000000,609009,10000,304505
MiningUnitLarge4,1000000,5471024,10000,2735512
PVPSeatLarge,1000000,3478461,10000,1739231
Painting01,1000000,5218,10000,2609
Painting02,1000000,5218,10000,2609
Painting03,1000000,5218,10000,2609
PlasmaExtractor1,1000000,5953540,10000,2976770
RadarPVPSpaceLargePhasedarray4,1000000,3655648,10000,1827824
RadarPVPSpaceLargeProtected4,1000000,3655648,10000,1827824
RadarPVPSpaceLargeQuickwired4,1000000,3655648,10000,1827824
RadarPVPSpaceMediumPhasedarray4,1000000,632971,10000,316486
RadarPVPSpaceMediumProtected4,1000000,632971,10000,316486
RadarPVPSpaceMediumQuickwired4,1000000,632971,10000,316486
RadarPVPSpaceSmallPhasedarray4,1000000,115432,10000,57716
RadarPVPSpaceSmallProtected4,1000000,115432,10000,57716
RadarPVPSpaceSmallQuickwired4,1000000,115432,10000,57716
RocketEngineLarge,1000000,268867,10000,134434
ShieldGeneratorExtraSmallAdjuster,1000000,65829,10000,32915
ShieldGeneratorExtraSmallFlat,1000000,65829,10000,32915
ShieldGeneratorExtraSmallVenter,1000000,65829,10000,32915
ShieldGeneratorLargeAdjuster,1000000,5755006,10000,2877503
ShieldGeneratorLargeFlat,1000000,5755006,10000,2877503
ShieldGeneratorLargeVenter,1000000,5755006,10000,2877503
ShieldGeneratorMediumAdjuster,1000000,1170499,10000,585250
ShieldGeneratorMediumFlat,1000000,1170499,10000,585250
ShieldGeneratorMediumVenter,1000000,1170499,10000,585250
ShieldGeneratorSmallAdjuster,1000000,252394,10000,126197
ShieldGeneratorSmallFlat,1000000,252394,10000,126197
