AdjunctTipLarge,1000000,2316,10000,1158
AdjunctTipMedium,1000000,453,10000,227
AdjunctTipSmall,1000000,453,10000,227
AdjunctTop_01,1000000,453,10000,227
AdjunctTop_02,1000000,453,10000,227
AdjunctTop_03,1000000,453,10000,227
Adjunct_05,1000000,453,10000,227
AdjusterLarge,1000000,35003,10000,17502
AdjusterMedium,1000000,6309,10000,3155
AdjusterSmall,1000000,1225,10000,613
AdjusterXtraSmall,1000000,879,10000,440
AileronLarge2,1000000,79986,10000,39993
AileronMedium2,1000000,14560,10000,7280
AileronShortLarge2,1000000,40033,10000,20017
AileronShortMedium2,1000000,7320,10000,3660
AileronShortSmall2,1000000,1438,10000,719
AileronSmall2,1000000,2822,10000,1411
AirbrakeLarge,1000000,40033,10000,20017
AirbrakeMedium,1000000,7267,10000,3634
AmmoContainerLarge,1000000,183395,10000,91698
AmmoContainerMedium,1000000,33805,10000,16903
AmmoContainerSmall,1000000,6655,10000,3328
AmmoContainerXL,1000000,366257,10000,183129
AntennaSmall,1000000,2157,10000,1079
AtmosphericEngineLarge,1000000,201921,10000,100961
AtmosphericEngineMedium,1000000,35003,10000,17502
AtmosphericEngineSmall,1000000,6256,10000,3128
AtmosphericEngineXtraSmall,1000000,1252,10000,626
AtmosphericFlap,1000000,1438,10000,719
AtmosphericVerticalBoosterLarge,1000000,35003,10000,17502
AtmosphericVerticalBoosterMedium,1000000,6309,10000,3155
AtmosphericVerticalBoosterSmall,1000000,1252,10000,626
AtmosphericVerticalBoosterXtraSmall,1000000,879,10000,440
BacDeco01,1000000,1704,10000,852
BacDeco02,1000000,1704,10000,852
BacDeco03,1000000,1704,10000,852
BacDeco04,1000000,1704,10000,852
BacDeco05,1000000,1704,10000,852
BacDeco06,1000000,1704,10000,852
BacDeco07,1000000,1704,10000,852
BacDeco08,1000000,1704,10000,852
BacDeco09,1000000,1704,10000,852
Barrier1M,1000000,453,10000,227
Barrier2M,1000000,453,10000,227
BarrierCorner,1000000,453,10000,227
Bed,1000000,2077,10000,1039
Bench,1000000,400,10000,200
BigHologramPlanet1,1000000,4286,10000,2143
BigSlidingDoor,1000000,15226,10000,7613
Board,1000000,426,10000,213
Cable1M01,1000000,426,10000,213
Cable1M02,1000000,426,10000,213
Cable1M03,1000000,426,10000,213
Cable2M01,1000000,426,10000,213
Cable2M02,1000000,426,10000,213
Cable2M03,1000000,426,10000,213
CableCorner01,1000000,426,10000,213
CableCorner02,1000000,426,10000,213
CableCorner03,1000000,426,10000,213
CanopyAngleLarge_00,1000000,298578,10000,149289
CanopyAngleMedium_00,1000000,43402,10000,21701
CanopyAngleMetalLarge,1000000,254440,10000,127220
CanopyAngleMetalMedium,1000000,37079,10000,18540
CanopyAngleMetalSmall,1000000,5478,10000,2739
CanopyAngleSmall_00,1000000,6398,10000,3199
CanopyCornerLarge_00,1000000,298578,10000,149289
CanopyCornerMedium_00,1000000,43402,10000,21701
CanopyCornerMetalLarge,1000000,254440,10000,127220
CanopyCornerMetalMedium,1000000,37079,10000,18540
CanopyCornerMetalSmall,1000000,5478,10000,2739
CanopyCornerSmall_00,1000000,6398,10000,3199
CanopyFlatLarge_00,1000000,298578,10000,149289
CanopyFlatMedium_00,1000000,43402,10000,21701
CanopyFlatMetalLarge,1000000,254440,10000,127220
CanopyFlatMetalMedium,1000000,37079,10000,18540
CanopyFlatMetalSmall,1000000,5478,10000,2739
CanopyFlatSmall_00,1000000,6398,10000,3199
CanopyTriangleLarge_00,1000000,298578,10000,149289
CanopyTriangleMedium_00,1000000,43402,10000,21701
CanopyTriangleMetalLarge,1000000,254440,10000,127220
CanopyTriangleMetalMedium,1000000,37079,10000,18540
CanopyTriangleMetalSmall,1000000,5478,10000,2739
CanopyTriangleSmall_00,1000000,6398,10000,3199
Carpet01,1000000,134,10000,67
Chair,1000000,799,10000,400
Chair02,1000000,134,10000,67
ChairSurface,1000000,1172,10000,586
Chair_S01,1000000,134,10000,67
Club_S01,1000000,107,10000,54
CockpitCommandment,1000000,6522,10000,3261
CockpitFighter,1000000,38383,10000,19192
CockpitHovercraft,1000000,6069,10000,3035
ContainerLarge,1000000,183661,10000,91831
ContainerMedium,1000000,33805,10000,16903
ContainerSmall,1000000,6921,10000,3461
ContainerXL,1000000,366257,10000,183129
ContainerXXL,1000000,1034889,10000,517445
ContainerXXXL,1000000,2068713,10000,1034357
CoreUnitDynamic32,1000000,1411,10000,706
CoreUnitSpace32,1000000,1411,10000,706
