AndOperator,1000000,1914,10000,957
AntennaMedium,1000000,40832,10000,20416
AtmosphericEngineLargeFreight,1000000,665190,10000,332595
AtmosphericEngineLargeManeuver,1000000,665190,10000,332595
AtmosphericEngineLargeMilitary,1000000,665190,10000,332595
AtmosphericEngineLargeSafe,1000000,665190,10000,332595
AtmosphericEngineMediumFreight,1000000,119762,10000,59881
AtmosphericEngineMediumManeuver,1000000,119762,10000,59881
AtmosphericEngineMediumMilitary,1000000,119762,10000,59881
AtmosphericEngineMediumSafe,1000000,119762,10000,59881
AtmosphericEngineSmallFreight,1000000,23140,10000,11570
AtmosphericEngineSmallManeuver,1000000,23140,10000,11570
AtmosphericEngineSmallMilitary,1000000,23140,10000,11570
AtmosphericEngineSmallSafe,1000000,23140,10000,11570
AtmosphericEngineXtraSmallFreight,1000000,5516,10000,2758
AtmosphericEngineXtraSmallManeuver,1000000,5516,10000,2758
AtmosphericEngineXtraSmallMilitary,1000000,5516,10000,2758
AtmosphericEngineXtraSmallSafe,1000000,5516,10000,2758
AtmosphericVerticalBoosterLargeFreight,1000000,667384,10000,333692
AtmosphericVerticalBoosterLargeManeuver,1000000,667384,10000,333692
AtmosphericVerticalBoosterLargeMilitary,1000000,667384,10000,333692
AtmosphericVerticalBoosterMediumFreight,1000000,120947,10000,60474
AtmosphericVerticalBoosterMediumManeuver,1000000,120947,10000,60474
AtmosphericVerticalBoosterMediumMilitary,1000000,120947,10000,60474
AtmosphericVerticalBoosterSmallFreight,1000000,23513,10000,11757
AtmosphericVerticalBoosterSmallManeuver,1000000,23513,10000,11757
AtmosphericVerticalBoosterSmallMilitary,1000000,23513,10000,11757
AtmosphericVerticalBoosterXtraSmallFreight,1000000,5655,10000,2828
AtmosphericVerticalBoosterXtraSmallManeuver,1000000,5655,10000,2828
AtmosphericVerticalBoosterXtraSmallMilitary,1000000,5655,10000,2828
ContainerLargeGravityInverted,1000000,681379,10000,340690
ContainerLargeOptimised,1000000,681379,10000,340690
ContainerMediumGravityInverted,1000000,124866,10000,62433
ContainerMediumOptimised,1000000,124866,10000,62433
ContainerSmallGravityInverted,1000000,25051,10000,12526
ContainerSmallOptimised,1000000,25051,10000,12526
ContainerXLGravityInverted,1000000,1361367,10000,680684
ContainerXLOptimised,1000000,681379,10000,340690
ContainerXXLOptimised,1000000,3855959,10000,1927980
ContainerXXXLGravityInverted,1000000,7710794,10000,3855397
ContainerXXXLOptimised,1000000,7710794,10000,3855397
CoreUnitDynamic64,1000000,24435,10000,12218
CoreUnitSpace64,1000000,24435,10000,12218
CoreUnitStatic128,1000000,125904,10000,62952
CoreUnitStatic256,1000000,690311,10000,345156
Counter02,1000000,1947,10000,974
Counter03,1000000,1947,10000,974
Counter05,1000000,1947,10000,974
Counter07,1000000,1947,10000,974
Counter10,1000000,1947,10000,974
DetectionZone16m,1000000,3757,10000,1879
DetectionZone2m,1000000,3828,10000,1914
DetectionZone4m,1000000,3828,10000,1914
ElevatorXSmall,1000000,6131,10000,3066
EmitterMedium,1000000,127773,10000,63887
EmitterSmall,1000000,24796,10000,12398
ForceField1x1,1000000,4851,10000,2426
ForceField2x1,1000000,4851,10000,2426
Gate01_Large,1000000,20444843,10000,10222422
Gate01_Medium,1000000,16356336,10000,8178168
Gate01_Small,1000000,8179026,10000,4089513
Gate01_XLarge,1000000,32710779,10000,16355390
Gate01_XSmall,1000000,4090134,10000,2045067
HoverEngineLarge,1000000,35003,10000,17502
HoverEngineLargeFreight,1000000,641272,10000,320636
HoverEngineLargeManeuver,1000000,641272,10000,320636
HoverEngineLargeMilitary,1000000,641272,10000,320636
HoverEngineLargeUnder,1000000,35003,10000,17502
HoverEngineLargeUnderFreight,1000000,641272,10000,320636
HoverEngineLargeUnderManeuver,1000000,641272,10000,320636
HoverEngineLargeUnderMilitary,1000000,641272,10000,320636
HoverEngineMedium,1000000,6282,10000,3141
HoverEngineMediumFreight,1000000,115479,10000,57740
HoverEngineMediumManeuver,1000000,115479,10000,57740
HoverEngineMediumMilitary,1000000,115479,10000,57740
HoverEngineSmallFreight,1000000,22235,10000,11118
HoverEngineSmallManeuver,1000000,22235,10000,11118
HoverEngineSmallMilitary,1000000,22235,10000,11118
IRDetector,1000000,1947,10000,974
IREmitter,1000000,1947,10000,974
Industry3DPrinter2,1000000,120974,10000,60487
IndustryAssemblyL2,1000000,722556,10000,361278
IndustryAssemblyM2,1000000,131911,10000,65956
IndustryAssemblyS2,1000000,25704,10000,12852
IndustryAssemblyXL2,1000000,4088845,10000,2044423
IndustryChemical2,1000000,126519,10000,63260
IndustryElectronics2,1000000,120974,10000,60487
IndustryGlass2,1000000,124254,10000,62127
IndustryHoneycomber2,1000000,132142,10000,66071
IndustryMetalwork2,1000000,131698,10000,65849
IndustryRecycler2,1000000,122148,10000,61074
IndustryRefiner2,1000000,126519,10000,63260
IndustrySmelter2,1000000,116955,10000,58478
LandingGearLarge,1000000,380755,10000,190378
LandingGearMedium,1000000,68070,10000,34035
LandingGearSmall,1000000,12508,10000,6254
LaserDetector,1000000,1947,10000,974
LightQuadLarge,1000000,5765,10000,2883
LightQuadMedium,1000000,5765,10000,2883
LightQuadSmall,1000000,5765,10000,2883
LightSquareLarge,1000000,5765,10000,2883
LightSquareMedium,1000000,5765,10000,2883
LightSquareSmall,1000000,5765,10000,2883
LightVerticalLarge,1000000,25130,10000,12565
LightVerticalMedium,1000000,5765,10000,2883
LightVerticalSmall,1000000,5765,10000,2883
MiningUnitLarge2,1000000,651455,10000,325728
MissionContainerL,1000000,767915,10000,383958
MissionContainerM,1000000,384535,10000,192268
MissionContainerS,1000000,69383,10000,34692
MissionContainerXS,1000000,13605,10000,6803
NandOperator,1000000,1914,10000,957
NorOperator,1000000,1914,10000,957
NotOperator,1000000,1947,10000,974
OrOperator,1000000,1947,10000,974
PVPSeat,1000000,26018,10000,13009
ProjectorHologramSpaceshipMedium,1000000,2775,10000,1388
RadarPVPLarge,1000000,734368,10000,367184
RadarPVPMedium,1000000,133186,10000,66593
RadarPVPSmall,1000000,25911,10000,12956
RadarPVPSpaceLarge,1000000,752249,10000,376125
RadarPVPSpaceMedium,1000000,136764,10000,68382
RadarPVPSpaceSmall,1000000,26603,10000,13302
ReceiverMedium,1000000,310627,10000,155314
ReceiverSmall,1000000,24882,10000,12441
ResurrectionNode,1000000,25899,10000,12950
Screen1x,1000000,5209,10000,2605
Screen2x,1000000,5209,10000,2605
Screen3x,1000000,5209,10000,2605
ScreenBruteL,1000000,22016,10000,11008
ScreenBruteM,1000000,5209,10000,2605
ScreenBruteS,1000000,5209,10000,2605
ScreenBruteTransparentL,1000000,22016,10000,11008
ScreenBruteTransparentM,1000000,5209,10000,2605
ScreenBruteTransparentS,1000000,5209,10000,2605
ScreenBruteTransparentXL,1000000,113663,10000,56832
ScreenBruteTransparentXS,1000000,5209,10000,2605
ScreenBruteTransparentXXL,1000000,627653,10000,313827
ScreenBruteTransparentXXXL,1000000,3583080,10000,1791540
ScreenBruteXL,1000000,113663,10000,56832
ScreenBruteXS,1000000,5209,10000,2605
ScreenBruteXXL,1000000,627653,10000,313827
ScreenBruteXXXL,1000000,3583080,10000,1791540
ScreenSignHLarge,1000000,5209,10000,2605
ScreenSignHMedium,1000000,5209,10000,2605
ScreenSignHSmall,1000000,5209,10000,2605
ScreenSignHXSmall,1000000,5209,10000,2605
ScreenSignVLarge,1000000,5209,10000,2605
ScreenSignVMedium,1000000,5209,10000,2605
ScreenSignVXSmall,1000000,5209,10000,2605
ScreenTransparent1x,1000000,5209,10000,2605
ScreenTransparent2x,1000000,5209,10000,2605
ScreenTransparent3x,1000000,5209,10000,2605
ScreenTransparent4x,1000000,5209,10000,2605
SpaceEngineLargeFreight,1000000,688640,10000,344320
SpaceEngineLargeManeuver,1000000,688640,10000,344320
SpaceEngineLargeMilitary,1000000,688640,10000,344320
SpaceEngineLargeSafe,1000000,688640,10000,344320
SpaceEngineMediumFreight,1000000,124517,10000,62259
SpaceEngineMediumManeuver,1000000,124517,10000,62259
SpaceEngineMediumMilitary,1000000,124517,10000,62259
SpaceEngineMediumSafe,1000000,124517,10000,62259
SpaceEngineSmallFreight,1000000,24140,10000,12070
SpaceEngineSmallManeuver,1000000,24140,10000,12070
SpaceEngineSmallMilitary,1000000,24140,10000,12070
SpaceEngineSmallSafe,1000000,24140,10000,12070
SpaceEngineXtraLargeFreight,1000000,3942061,10000,1971031
SpaceEngineXtraLargeManeuver,1000000,3942061,10000,1971031
SpaceEngineXtraLargeMilitary,1000000,3942061,10000,1971031
SpaceEngineXtraLargeSafe,1000000,3942061,10000,1971031
