hcDuraluminAged,100000000,2238,0,1119
hcDuraluminGlossy,100000000,2238,0,1119
hcDuraluminMatte,100000000,2238,0,1119
hcDuraluminPaintedBlack,100000000,2238,0,1119
hcDuraluminPaintedDarkGray,100000000,2238,0,1119
hcDuraluminPaintedGray,100000000,2238,0,1119
hcDuraluminPaintedGreen,100000000,2238,0,1119
hcDuraluminPaintedIce,100000000,2238,0,1119
hcDuraluminPaintedLightGray,100000000,2238,0,1119
hcDuraluminPaintedMilitary,100000000,2238,0,1119
hcDuraluminPaintedOrange,100000000,2238,0,1119
hcDuraluminPaintedPurple,100000000,2238,0,1119
hcDuraluminPaintedRed,100000000,2238,0,1119
hcDuraluminPaintedSky,100000000,2238,0,1119
hcDuraluminPaintedWhite,100000000,2238,0,1119
hcDuraluminPaintedYellow,100000000,2238,0,1119
hcDuraluminPanelBlack,100000000,2238,0,1119
hcDuraluminPanelDarkGray,100000000,2238,0,1119
hcDuraluminPanelGray,100000000,2238,0,1119
hcDuraluminPanelGreen,100000000,2238,0,1119
hcDuraluminPanelIce,100000000,2238,0,1119
hcDuraluminPanelLightGray,100000000,2238,0,1119
hcDuraluminPanelMilitary,100000000,2238,0,1119
hcDuraluminPanelOrange,100000000,2238,0,1119
hcDuraluminPanelPurple,100000000,2238,0,1119
hcDuraluminPanelRed,100000000,2238,0,1119
hcDuraluminPanelSky,100000000,2238,0,1119
hcDuraluminPanelWhite,100000000,2238,0,1119
hcDuraluminPanelYellow,100000000,2238,0,1119
